person_age,person_gender,person_education,person_income,person_emp_exp,person_home_ownership,loan_amnt,loan_intent,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,loan_status,loan_id
23.0,male,Associate,37326.0,0,RENT,9000.0,MEDICAL,14.61,0.24,4.0,533,No,1,9791
22.0,female,Associate,82593.0,2,MORTGAGE,11000.0,EDUCATION,6.99,0.13,4.0,641,Yes,0,10454
32.0,male,Master,94520.0,6,RENT,13000.0,EDUCATION,12.87,0.14,10.0,669,Yes,0,28566
26.0,female,Bachelor,85160.0,2,MORTGAGE,16000.0,EDUCATION,8.96,0.19,6.0,529,Yes,0,40168
27.0,male,Associate,109030.0,6,MORTGAGE,10000.0,MEDICAL,7.14,0.09,10.0,495,Yes,0,25773
29.0,female,Master,58622.0,7,RENT,10974.0,MEDICAL,12.18,0.19,7.0,622,No,0,33948
24.0,male,Master,38686.0,1,RENT,2174.0,PERSONAL,8.71,0.06,4.0,687,Yes,0,36131
25.0,female,High School,48213.0,5,RENT,7124.0,EDUCATION,14.24,0.15,6.0,640,Yes,0,40744
24.0,male,Associate,75596.0,1,MORTGAGE,5600.0,MEDICAL,14.65,0.07,4.0,531,No,1,12715
32.0,female,Bachelor,99508.0,8,RENT,4000.0,MEDICAL,9.91,0.04,9.0,621,Yes,0,20299
32.0,male,High School,76123.0,10,MORTGAGE,2750.0,MEDICAL,11.01,0.04,7.0,588,No,1,25152
43.0,male,Associate,111338.0,18,MORTGAGE,15000.0,PERSONAL,9.82,0.13,17.0,560,Yes,0,37096
23.0,female,High School,87263.0,0,MORTGAGE,35000.0,MEDICAL,15.99,0.4,2.0,571,No,1,13856
26.0,male,Associate,127119.0,2,MORTGAGE,4917.0,HOMEIMPROVEMENT,11.31,0.04,4.0,609,Yes,0,35401
31.0,female,Bachelor,100810.0,7,RENT,12000.0,PERSONAL,12.42,0.12,7.0,670,Yes,0,25555
22.0,male,Associate,79167.0,0,MORTGAGE,8427.0,VENTURE,11.95,0.11,4.0,637,Yes,0,36751
29.0,male,Bachelor,37310.0,10,RENT,1500.0,DEBTCONSOLIDATION,11.49,0.04,8.0,683,No,1,18853
25.0,female,High School,53756.0,0,MORTGAGE,12000.0,VENTURE,14.54,0.22,2.0,638,Yes,0,5148
26.0,female,Associate,100914.0,5,RENT,25000.0,EDUCATION,12.52,0.25,3.0,611,No,1,42164
23.0,male,Bachelor,51508.0,1,RENT,7000.0,MEDICAL,13.57,0.14,2.0,680,No,0,35041
27.0,male,Bachelor,82535.0,5,MORTGAGE,6000.0,EDUCATION,7.73,0.07,4.0,662,No,0,34715
26.0,female,Associate,96631.0,4,RENT,14000.0,EDUCATION,11.01,0.14,2.0,480,Yes,0,14058
28.0,male,Associate,29940.0,4,RENT,5000.0,EDUCATION,11.86,0.17,8.0,619,No,0,28415
24.0,male,Associate,109978.0,3,MORTGAGE,2400.0,DEBTCONSOLIDATION,9.91,0.02,4.0,613,No,0,13402
23.0,male,Bachelor,55163.0,0,RENT,5275.0,MEDICAL,10.39,0.1,2.0,652,Yes,0,5722
29.0,male,Master,271024.0,5,MORTGAGE,24073.0,PERSONAL,11.02,0.09,7.0,562,Yes,0,33545
27.0,male,High School,55002.0,3,RENT,10436.0,VENTURE,12.28,0.19,5.0,664,No,0,39576
24.0,female,High School,145180.0,1,RENT,10000.0,HOMEIMPROVEMENT,13.61,0.07,2.0,615,Yes,0,17310
36.0,female,High School,61526.0,15,RENT,8000.0,HOMEIMPROVEMENT,10.99,0.13,17.0,614,Yes,0,30625
32.0,female,Associate,122423.0,8,RENT,15000.0,EDUCATION,17.58,0.12,8.0,672,No,1,18981
37.0,female,High School,216820.0,15,MORTGAGE,9979.0,VENTURE,8.25,0.05,8.0,587,Yes,0,41988
23.0,male,High School,83867.0,1,MORTGAGE,15000.0,VENTURE,11.58,0.18,3.0,606,Yes,0,10604
23.0,male,Associate,96821.0,0,OWN,30000.0,PERSONAL,9.91,0.31,3.0,611,Yes,0,16116
28.0,female,Associate,61265.0,9,RENT,15200.0,EDUCATION,10.25,0.25,10.0,672,Yes,0,27639
26.0,male,High School,37463.0,3,RENT,1200.0,VENTURE,10.14,0.03,4.0,581,Yes,0,1464
29.0,female,Master,73731.0,8,MORTGAGE,10000.0,MEDICAL,11.01,0.14,9.0,690,No,0,23038
25.0,female,Master,53259.0,4,MORTGAGE,9000.0,DEBTCONSOLIDATION,15.62,0.17,3.0,685,No,1,6408
22.0,male,High School,65733.0,1,MORTGAGE,8600.0,DEBTCONSOLIDATION,19.42,0.13,2.0,583,No,1,8634
23.0,female,Bachelor,55153.0,2,RENT,9000.0,EDUCATION,5.99,0.16,3.0,591,Yes,0,9890
24.0,male,Bachelor,59500.0,0,MORTGAGE,8129.0,EDUCATION,10.54,0.14,3.0,674,No,1,42328
24.0,female,Master,30859.0,1,RENT,8500.0,HOMEIMPROVEMENT,12.21,0.28,2.0,607,No,1,5309
27.0,female,Associate,48492.0,1,MORTGAGE,4800.0,DEBTCONSOLIDATION,6.76,0.1,9.0,643,Yes,0,20238
24.0,male,High School,28252.0,2,RENT,5000.0,HOMEIMPROVEMENT,13.06,0.18,3.0,525,No,1,9233
37.0,male,High School,65977.0,17,RENT,5500.0,VENTURE,13.23,0.08,12.0,674,No,1,30138
47.0,female,High School,52745.0,22,MORTGAGE,13750.0,HOMEIMPROVEMENT,14.84,0.26,13.0,622,Yes,0,30003
34.0,male,Associate,112169.0,11,RENT,13050.0,DEBTCONSOLIDATION,7.66,0.12,6.0,676,Yes,0,28273
25.0,female,Associate,44469.0,4,MORTGAGE,14214.0,PERSONAL,10.92,0.32,7.0,654,Yes,0,38176
26.0,male,High School,114923.0,3,MORTGAGE,18000.0,DEBTCONSOLIDATION,15.28,0.16,4.0,652,Yes,0,40945
23.0,female,High School,40647.0,2,MORTGAGE,8000.0,EDUCATION,7.49,0.2,3.0,693,No,0,2569
22.0,female,Bachelor,73065.0,2,MORTGAGE,6593.0,HOMEIMPROVEMENT,10.49,0.09,2.0,670,No,0,40572
29.0,female,Master,174919.0,6,RENT,6000.0,EDUCATION,13.8,0.03,10.0,697,Yes,0,21953
29.0,male,High School,91053.0,8,MORTGAGE,3000.0,PERSONAL,9.45,0.03,10.0,482,Yes,0,24765
37.0,male,Associate,42821.0,14,RENT,7000.0,DEBTCONSOLIDATION,16.77,0.16,17.0,680,No,1,30426
44.0,male,High School,44211.0,20,RENT,16000.0,PERSONAL,11.49,0.36,13.0,610,No,1,29398
32.0,female,Master,61169.0,8,RENT,4675.0,VENTURE,10.0,0.08,7.0,591,Yes,0,20427
24.0,female,High School,49221.0,0,MORTGAGE,10500.0,MEDICAL,11.36,0.21,2.0,668,Yes,0,17152
27.0,female,High School,42908.0,6,MORTGAGE,9000.0,MEDICAL,11.49,0.21,5.0,582,Yes,0,19596
29.0,male,Associate,67259.0,11,RENT,14000.0,HOMEIMPROVEMENT,11.58,0.21,6.0,654,Yes,0,26211
23.0,female,Bachelor,50166.0,0,RENT,4200.0,EDUCATION,14.54,0.08,3.0,622,Yes,0,10981
26.0,male,Associate,97163.0,2,RENT,20000.0,EDUCATION,10.05,0.21,6.0,643,No,0,36214
25.0,female,Associate,56725.0,1,RENT,6000.0,PERSONAL,14.72,0.11,4.0,647,Yes,0,6529
31.0,male,Associate,68426.0,7,MORTGAGE,8000.0,EDUCATION,8.59,0.12,5.0,665,Yes,0,22602
24.0,male,Master,43126.0,3,OWN,10000.0,MEDICAL,7.9,0.23,4.0,626,Yes,0,2867
25.0,female,Bachelor,115686.0,3,MORTGAGE,4137.0,EDUCATION,10.65,0.04,4.0,590,Yes,0,32754
26.0,male,Master,78149.0,0,MORTGAGE,8000.0,PERSONAL,14.96,0.1,2.0,611,Yes,0,9772
24.0,male,Bachelor,57689.0,0,RENT,10950.0,VENTURE,6.91,0.19,2.0,701,No,0,3429
29.0,male,Master,103175.0,3,MORTGAGE,20000.0,VENTURE,10.38,0.19,9.0,641,Yes,0,25484
26.0,male,Bachelor,28006.0,6,OWN,4750.0,VENTURE,11.86,0.17,4.0,659,No,0,15370
22.0,male,High School,42160.0,0,RENT,9600.0,EDUCATION,16.96,0.23,3.0,611,No,1,42909
25.0,male,Associate,91801.0,1,MORTGAGE,15000.0,MEDICAL,12.68,0.16,3.0,629,Yes,0,16925
35.0,female,Associate,49013.0,7,OWN,5000.0,PERSONAL,6.92,0.1,5.0,633,No,0,25010
24.0,female,Master,35464.0,4,RENT,10000.0,VENTURE,10.74,0.28,2.0,681,No,1,10432
26.0,female,Bachelor,113039.0,2,MORTGAGE,12000.0,VENTURE,10.33,0.11,5.0,631,Yes,0,37627
24.0,male,Bachelor,29568.0,4,RENT,2000.0,HOMEIMPROVEMENT,12.69,0.07,2.0,650,No,1,1793
31.0,female,High School,97298.0,7,RENT,13750.0,EDUCATION,16.7,0.14,6.0,700,Yes,0,26115
25.0,female,Master,48556.0,1,RENT,8000.0,EDUCATION,10.38,0.16,4.0,693,Yes,0,36573
22.0,female,Bachelor,83908.0,0,RENT,8650.0,MEDICAL,11.49,0.1,3.0,699,No,0,9734
22.0,male,Bachelor,63929.0,2,MORTGAGE,5000.0,EDUCATION,9.63,0.08,4.0,607,No,0,7362
21.0,male,High School,74269.0,0,MORTGAGE,6000.0,PERSONAL,11.01,0.08,3.0,664,Yes,0,9300
27.0,male,High School,130488.0,3,MORTGAGE,10000.0,DEBTCONSOLIDATION,8.73,0.08,5.0,675,No,0,40133
23.0,female,Bachelor,47191.0,0,RENT,7000.0,MEDICAL,11.14,0.15,2.0,528,Yes,0,7796
34.0,male,High School,43237.0,9,MORTGAGE,5600.0,VENTURE,11.11,0.13,9.0,592,Yes,0,38138
25.0,male,Associate,82508.0,2,MORTGAGE,8449.0,MEDICAL,7.88,0.1,4.0,586,Yes,0,39297
21.0,male,Associate,42404.0,0,RENT,7000.0,VENTURE,13.48,0.17,3.0,630,Yes,0,35402
30.0,female,Bachelor,73089.0,4,OWN,6000.0,DEBTCONSOLIDATION,14.84,0.08,5.0,674,No,0,28328
25.0,female,Master,60978.0,1,RENT,8000.0,VENTURE,7.9,0.13,4.0,591,Yes,0,8944
22.0,male,High School,48929.0,0,RENT,12000.0,VENTURE,11.01,0.25,3.0,641,No,0,12386
24.0,female,Bachelor,87365.0,2,RENT,15000.0,EDUCATION,10.99,0.17,2.0,665,No,0,16386
24.0,male,Associate,68848.0,0,MORTGAGE,5851.0,MEDICAL,11.4,0.08,4.0,528,No,1,43656
28.0,male,Associate,37539.0,7,RENT,6979.0,HOMEIMPROVEMENT,15.68,0.19,7.0,632,No,1,43363
23.0,male,Associate,66193.0,5,RENT,15550.0,VENTURE,11.71,0.23,4.0,679,No,0,17504
27.0,male,High School,90783.0,2,MORTGAGE,5000.0,HOMEIMPROVEMENT,11.49,0.06,6.0,593,No,1,25579
23.0,female,High School,91886.0,1,RENT,25000.0,DEBTCONSOLIDATION,16.02,0.27,4.0,544,No,1,259
25.0,male,Master,90923.0,3,MORTGAGE,10000.0,PERSONAL,11.34,0.11,2.0,668,No,0,11752
30.0,female,Master,65795.0,8,RENT,5000.0,DEBTCONSOLIDATION,15.16,0.08,7.0,715,No,1,44741
27.0,female,Associate,121028.0,6,RENT,14000.0,MEDICAL,10.62,0.12,8.0,592,Yes,0,26345
21.0,female,Bachelor,43577.0,0,RENT,5000.0,PERSONAL,11.01,0.11,4.0,690,Yes,0,4840
31.0,male,Master,48890.0,7,MORTGAGE,4750.0,DEBTCONSOLIDATION,9.7,0.1,8.0,698,Yes,0,36401
22.0,female,Associate,51052.0,0,RENT,4000.0,VENTURE,8.9,0.08,4.0,625,Yes,0,41480
27.0,female,Master,35970.0,5,RENT,6000.0,VENTURE,15.27,0.17,6.0,706,No,0,21519
44.0,female,Bachelor,70337.0,26,RENT,7000.0,PERSONAL,7.4,0.1,11.0,664,Yes,0,30322
37.0,female,High School,141382.0,14,MORTGAGE,10000.0,PERSONAL,8.94,0.07,11.0,531,Yes,0,31638
22.0,male,Bachelor,61334.0,0,OWN,6000.0,VENTURE,11.83,0.1,2.0,552,Yes,0,39350
30.0,male,Master,109125.0,8,RENT,18000.0,MEDICAL,8.94,0.16,8.0,645,No,0,18596
26.0,female,Associate,36529.0,6,MORTGAGE,15000.0,HOMEIMPROVEMENT,10.62,0.41,2.0,634,Yes,0,2074
24.0,female,Associate,29403.0,3,RENT,4000.0,VENTURE,8.59,0.14,3.0,671,No,0,3730
24.0,female,Bachelor,56299.0,0,RENT,12000.0,EDUCATION,15.68,0.21,3.0,624,Yes,0,12486
49.0,female,Master,60981.0,26,RENT,9200.0,DEBTCONSOLIDATION,11.01,0.15,16.0,646,Yes,0,30787
26.0,male,High School,71870.0,1,RENT,6213.0,MEDICAL,16.15,0.09,6.0,656,No,1,44339
25.0,male,Associate,41814.0,2,MORTGAGE,3754.0,MEDICAL,13.03,0.09,6.0,564,No,1,43611
21.0,female,Bachelor,73264.0,0,MORTGAGE,10000.0,DEBTCONSOLIDATION,5.99,0.14,2.0,688,Yes,0,8832
26.0,female,Master,43826.0,2,RENT,10000.0,VENTURE,11.01,0.23,3.0,630,Yes,0,10602
27.0,female,Master,48806.0,6,RENT,9600.0,MEDICAL,11.01,0.2,9.0,706,No,1,23809
25.0,male,Master,63556.0,4,RENT,13000.0,PERSONAL,15.31,0.2,2.0,644,Yes,0,13643
26.0,male,Bachelor,46900.0,3,MORTGAGE,4000.0,HOMEIMPROVEMENT,11.01,0.09,3.0,652,Yes,0,3635
26.0,male,Bachelor,163159.0,3,RENT,5000.0,MEDICAL,11.36,0.03,4.0,680,Yes,0,5694
28.0,male,Associate,55485.0,6,MORTGAGE,15000.0,HOMEIMPROVEMENT,15.99,0.27,8.0,674,Yes,0,21026
26.0,male,Associate,78899.0,0,RENT,8000.0,PERSONAL,6.92,0.1,4.0,662,No,0,9345
24.0,female,Bachelor,91886.0,0,RENT,7000.0,EDUCATION,7.23,0.08,4.0,623,No,0,34132
27.0,female,High School,72839.0,6,OWN,10500.0,HOMEIMPROVEMENT,7.49,0.14,7.0,648,Yes,0,22981
24.0,male,High School,91181.0,2,MORTGAGE,18300.0,VENTURE,10.99,0.2,2.0,601,Yes,0,11424
31.0,female,Bachelor,92034.0,11,MORTGAGE,5657.0,HOMEIMPROVEMENT,12.61,0.06,8.0,602,No,0,38693
25.0,female,Bachelor,84411.0,2,RENT,1483.0,DEBTCONSOLIDATION,7.7,0.02,3.0,694,No,0,41210
24.0,female,Master,265066.0,4,MORTGAGE,25000.0,EDUCATION,11.58,0.09,2.0,665,Yes,0,136
28.0,male,Master,65894.0,6,MORTGAGE,4150.0,MEDICAL,7.49,0.06,6.0,710,No,0,22260
23.0,female,Associate,71158.0,0,MORTGAGE,5000.0,MEDICAL,8.59,0.07,4.0,689,No,1,16578
32.0,female,High School,78996.0,13,RENT,13000.0,DEBTCONSOLIDATION,12.53,0.16,6.0,670,No,0,26051
30.0,male,Bachelor,85323.0,11,MORTGAGE,7000.0,MEDICAL,8.9,0.08,9.0,721,No,0,24084
28.0,female,Master,48003.0,7,RENT,3600.0,MEDICAL,16.29,0.07,8.0,660,No,1,28723
26.0,female,Associate,62605.0,1,RENT,5000.0,EDUCATION,8.94,0.08,2.0,628,No,1,17485
29.0,male,High School,56347.0,8,MORTGAGE,4000.0,PERSONAL,6.76,0.07,9.0,562,Yes,0,21256
28.0,female,Master,45292.0,6,OWN,15000.0,HOMEIMPROVEMENT,13.61,0.33,10.0,597,Yes,0,19920
28.0,female,Bachelor,31023.0,3,RENT,5000.0,EDUCATION,7.51,0.16,8.0,715,No,0,37748
23.0,female,High School,56796.0,0,RENT,4600.0,EDUCATION,11.01,0.08,4.0,644,Yes,0,4299
26.0,male,High School,48868.0,4,MORTGAGE,5300.0,HOMEIMPROVEMENT,5.42,0.11,2.0,640,No,0,4236
25.0,female,Bachelor,103165.0,3,MORTGAGE,24000.0,DEBTCONSOLIDATION,10.99,0.23,4.0,716,Yes,0,12783
44.0,male,Associate,52639.0,21,RENT,7821.0,MEDICAL,11.06,0.15,13.0,613,No,0,32785
24.0,male,Associate,37322.0,1,MORTGAGE,10000.0,HOMEIMPROVEMENT,14.22,0.27,3.0,685,No,1,3365
28.0,male,Associate,180823.0,5,MORTGAGE,10000.0,EDUCATION,10.77,0.06,6.0,694,No,0,35984
31.0,female,Bachelor,663415.0,10,RENT,8000.0,PERSONAL,7.29,0.01,10.0,587,Yes,0,23429
25.0,male,High School,94757.0,4,MORTGAGE,6000.0,VENTURE,11.01,0.06,4.0,636,No,0,11960
26.0,female,Associate,129688.0,1,RENT,9800.0,MEDICAL,8.9,0.08,3.0,670,Yes,0,4683
28.0,female,Master,37184.0,3,RENT,5200.0,EDUCATION,5.64,0.14,7.0,549,No,0,34702
26.0,female,Bachelor,29556.0,5,RENT,10000.0,PERSONAL,9.88,0.34,2.0,620,No,1,10357
26.0,female,Master,57291.0,0,MORTGAGE,5000.0,MEDICAL,12.87,0.09,4.0,671,No,1,7388
26.0,male,Bachelor,145125.0,1,MORTGAGE,20000.0,PERSONAL,13.85,0.14,3.0,586,Yes,0,15041
30.0,female,Bachelor,60756.0,6,RENT,5600.0,MEDICAL,12.04,0.09,6.0,668,Yes,0,37298
26.0,male,Associate,112130.0,2,MORTGAGE,1500.0,EDUCATION,9.63,0.01,2.0,551,Yes,0,13505
24.0,female,Bachelor,55218.0,5,RENT,16425.0,PERSONAL,13.49,0.3,2.0,621,No,1,1205
28.0,female,Associate,25010.0,6,RENT,4000.0,PERSONAL,14.59,0.16,9.0,627,Yes,0,20095
24.0,male,Associate,38499.0,2,RENT,15075.0,PERSONAL,15.27,0.39,2.0,515,No,1,15673
26.0,male,High School,109151.0,3,MORTGAGE,13000.0,PERSONAL,10.59,0.12,3.0,615,Yes,0,13237
23.0,female,High School,94310.0,0,RENT,20000.0,VENTURE,11.58,0.21,3.0,578,No,0,751
25.0,female,Master,60896.0,1,RENT,7000.0,VENTURE,9.33,0.11,3.0,546,Yes,0,38687
25.0,male,High School,56385.0,3,RENT,12000.0,EDUCATION,11.42,0.21,6.0,652,No,0,41909
32.0,female,Bachelor,52507.0,13,RENT,6000.0,EDUCATION,13.22,0.11,6.0,694,No,0,21655
34.0,female,Bachelor,145880.0,14,MORTGAGE,9600.0,DEBTCONSOLIDATION,11.01,0.07,7.0,685,Yes,0,27083
34.0,male,Associate,32829.0,11,RENT,2000.0,EDUCATION,11.14,0.06,12.0,654,Yes,0,39353
23.0,female,Master,73316.0,0,MORTGAGE,12000.0,EDUCATION,7.51,0.16,3.0,693,Yes,0,33386
25.0,female,Associate,115787.0,3,MORTGAGE,35000.0,EDUCATION,7.67,0.3,4.0,494,Yes,0,37492
35.0,female,Bachelor,106516.0,11,MORTGAGE,10000.0,PERSONAL,14.11,0.09,6.0,663,No,1,26386
22.0,male,Associate,41799.0,0,MORTGAGE,7750.0,PERSONAL,15.21,0.19,2.0,541,No,1,4257
24.0,male,Associate,49112.0,0,RENT,1000.0,EDUCATION,9.36,0.02,4.0,602,No,0,38872
24.0,male,Master,43277.0,0,RENT,8000.0,EDUCATION,8.04,0.18,3.0,689,No,0,41491
36.0,female,Associate,78852.0,12,MORTGAGE,10000.0,EDUCATION,15.95,0.13,14.0,666,No,1,30960
32.0,male,High School,30698.0,12,MORTGAGE,4800.0,MEDICAL,8.9,0.16,7.0,552,No,1,18630
23.0,female,Bachelor,23013.0,0,RENT,5401.0,MEDICAL,15.28,0.23,4.0,663,No,1,42649
33.0,male,Master,175018.0,9,RENT,1800.0,MEDICAL,12.99,0.01,6.0,681,Yes,0,18916
25.0,female,Bachelor,66809.0,3,MORTGAGE,6500.0,HOMEIMPROVEMENT,10.99,0.1,2.0,589,Yes,0,7857
28.0,male,Bachelor,68134.0,0,OWN,12000.0,HOMEIMPROVEMENT,14.72,0.18,7.0,630,No,0,22591
42.0,female,Associate,77689.0,18,MORTGAGE,2300.0,DEBTCONSOLIDATION,6.99,0.03,12.0,599,No,0,30750
29.0,female,High School,87236.0,6,RENT,8000.0,MEDICAL,13.57,0.09,9.0,648,No,0,23350
28.0,male,Bachelor,97213.0,5,OWN,8400.0,EDUCATION,7.9,0.09,5.0,684,No,0,25027
30.0,female,Bachelor,39940.0,11,RENT,9001.0,MEDICAL,11.22,0.23,10.0,582,Yes,0,38627
26.0,male,Bachelor,77089.0,0,MORTGAGE,20000.0,EDUCATION,9.67,0.26,3.0,670,Yes,0,35405
22.0,male,Associate,55672.0,0,MORTGAGE,7000.0,EDUCATION,7.86,0.13,4.0,592,Yes,0,38706
22.0,female,High School,100832.0,0,RENT,10000.0,EDUCATION,16.29,0.1,4.0,588,Yes,0,11775
36.0,female,Associate,40220.0,14,MORTGAGE,8500.0,DEBTCONSOLIDATION,11.49,0.21,12.0,572,No,0,29594
24.0,female,High School,103919.0,1,MORTGAGE,4078.0,DEBTCONSOLIDATION,13.05,0.04,3.0,614,No,1,42114
24.0,male,Bachelor,70328.0,2,RENT,5000.0,HOMEIMPROVEMENT,13.23,0.07,3.0,674,No,0,5444
39.0,female,High School,44563.0,16,RENT,5000.0,MEDICAL,11.01,0.11,16.0,656,Yes,0,29970
25.0,male,High School,48988.0,0,RENT,10786.0,VENTURE,11.02,0.22,4.0,656,No,0,39956
23.0,male,High School,49196.0,3,RENT,10000.0,EDUCATION,7.45,0.2,4.0,631,No,0,41824
24.0,female,Associate,46725.0,0,RENT,6800.0,PERSONAL,7.68,0.15,3.0,573,Yes,0,7476
23.0,female,Bachelor,85198.0,3,MORTGAGE,6000.0,PERSONAL,7.51,0.07,2.0,651,Yes,0,10885
27.0,male,Associate,55356.0,7,RENT,6500.0,PERSONAL,10.99,0.12,8.0,696,Yes,0,22132
37.0,male,High School,55135.0,14,RENT,9000.0,DEBTCONSOLIDATION,11.71,0.16,16.0,651,No,1,31998
28.0,female,Associate,84915.0,4,MORTGAGE,8000.0,EDUCATION,6.62,0.09,5.0,670,No,0,24088
42.0,male,Bachelor,69457.0,20,RENT,15000.0,MEDICAL,13.43,0.22,12.0,704,No,0,31718
34.0,female,Bachelor,48998.0,9,RENT,2400.0,DEBTCONSOLIDATION,9.32,0.05,7.0,658,Yes,0,19154
29.0,male,High School,87949.0,7,RENT,15900.0,MEDICAL,13.04,0.18,9.0,656,Yes,0,27688
22.0,female,Bachelor,74151.0,0,MORTGAGE,12000.0,VENTURE,13.49,0.16,3.0,622,No,0,32728
23.0,female,High School,85377.0,3,MORTGAGE,14056.0,DEBTCONSOLIDATION,14.18,0.16,4.0,565,Yes,0,33528
34.0,female,Bachelor,145532.0,11,MORTGAGE,20000.0,MEDICAL,14.79,0.14,8.0,679,Yes,0,27084
23.0,female,High School,65413.0,0,MORTGAGE,8572.0,HOMEIMPROVEMENT,7.87,0.13,3.0,595,Yes,0,35469
21.0,female,Bachelor,102820.0,0,RENT,12000.0,VENTURE,11.97,0.12,2.0,668,Yes,0,13021
37.0,female,High School,53677.0,14,MORTGAGE,5000.0,PERSONAL,7.49,0.09,13.0,694,Yes,0,30010
22.0,male,Master,101492.0,0,MORTGAGE,8000.0,EDUCATION,7.88,0.08,4.0,594,Yes,0,12652
24.0,female,High School,115741.0,2,MORTGAGE,6000.0,VENTURE,10.99,0.05,4.0,575,No,0,13740
23.0,male,Master,118165.0,0,MORTGAGE,10000.0,VENTURE,8.94,0.08,3.0,693,Yes,0,13921
33.0,female,Master,60886.0,12,RENT,12000.0,VENTURE,6.27,0.2,6.0,657,Yes,0,34996
22.0,male,Bachelor,89566.0,0,RENT,10000.0,PERSONAL,7.51,0.11,2.0,625,No,1,11727
41.0,female,Associate,45446.0,15,RENT,6000.0,MEDICAL,12.99,0.13,11.0,541,Yes,0,37338
24.0,male,Master,109957.0,1,MORTGAGE,1000.0,PERSONAL,7.68,0.01,4.0,700,Yes,0,17519
21.0,female,Bachelor,46089.0,0,MORTGAGE,5600.0,EDUCATION,6.92,0.12,2.0,590,Yes,0,3576
22.0,female,High School,91119.0,1,MORTGAGE,8000.0,PERSONAL,15.99,0.09,4.0,521,No,1,13009
28.0,male,Associate,120713.0,5,MORTGAGE,13500.0,PERSONAL,9.38,0.11,9.0,626,No,0,26391
24.0,male,Bachelor,87564.0,2,MORTGAGE,6000.0,HOMEIMPROVEMENT,7.49,0.07,2.0,539,No,0,17218
23.0,female,Associate,18678.0,0,RENT,1732.0,MEDICAL,12.68,0.09,3.0,556,Yes,0,34673
42.0,female,Master,130725.0,17,MORTGAGE,15000.0,DEBTCONSOLIDATION,12.6,0.11,11.0,596,Yes,0,33649
39.0,female,Bachelor,391019.0,15,MORTGAGE,18000.0,PERSONAL,14.96,0.05,17.0,692,No,0,32253
25.0,male,Associate,39255.0,1,RENT,6000.0,MEDICAL,12.92,0.15,2.0,611,No,1,17141
25.0,male,Bachelor,60887.0,2,RENT,7500.0,VENTURE,10.81,0.12,3.0,657,Yes,0,35553
27.0,female,Associate,48893.0,4,RENT,10000.0,PERSONAL,15.37,0.2,8.0,698,Yes,0,24094
27.0,male,Master,102035.0,5,RENT,12000.0,MEDICAL,13.16,0.12,5.0,691,Yes,0,28820
28.0,female,High School,52817.0,5,RENT,5000.0,MEDICAL,11.71,0.09,9.0,646,Yes,0,20794
23.0,female,High School,46827.0,0,MORTGAGE,5400.0,MEDICAL,7.9,0.12,4.0,648,No,0,16761
24.0,male,Bachelor,32176.0,6,RENT,4000.0,MEDICAL,13.72,0.12,2.0,667,Yes,0,3755
33.0,female,Bachelor,66846.0,9,RENT,18000.0,EDUCATION,10.34,0.27,8.0,611,No,1,42887
24.0,female,Associate,89059.0,2,RENT,5000.0,HOMEIMPROVEMENT,12.99,0.06,4.0,660,Yes,0,5579
25.0,female,Master,38052.0,0,MORTGAGE,5500.0,MEDICAL,8.49,0.14,4.0,688,No,1,3456
31.0,male,Associate,79283.0,8,RENT,8000.0,PERSONAL,8.37,0.1,5.0,633,No,0,39657
31.0,female,Associate,87414.0,10,RENT,21000.0,PERSONAL,11.99,0.24,6.0,617,No,1,28503
36.0,female,Associate,51231.0,14,MORTGAGE,12000.0,HOMEIMPROVEMENT,11.01,0.23,15.0,650,No,0,29961
35.0,male,High School,68442.0,11,MORTGAGE,15000.0,HOMEIMPROVEMENT,11.26,0.22,10.0,615,No,0,22611
27.0,female,Bachelor,85170.0,6,MORTGAGE,8000.0,HOMEIMPROVEMENT,14.46,0.09,7.0,720,No,0,24167
25.0,female,Associate,93126.0,3,MORTGAGE,3831.0,DEBTCONSOLIDATION,10.61,0.04,3.0,661,No,0,38055
40.0,male,Associate,65846.0,21,RENT,12000.0,PERSONAL,10.62,0.18,17.0,697,Yes,0,32202
23.0,female,Bachelor,63604.0,0,MORTGAGE,15000.0,VENTURE,16.49,0.24,2.0,611,No,0,7340
23.0,female,High School,68170.0,0,RENT,9000.0,EDUCATION,13.35,0.13,3.0,579,Yes,0,5108
27.0,female,Bachelor,54095.0,3,RENT,10000.0,MEDICAL,16.77,0.18,9.0,612,Yes,0,24173
30.0,female,Associate,123107.0,5,MORTGAGE,15000.0,HOMEIMPROVEMENT,15.62,0.12,8.0,701,Yes,0,26438
33.0,male,Master,68554.0,9,RENT,10000.0,EDUCATION,9.84,0.15,6.0,636,Yes,0,39451
28.0,male,Bachelor,47402.0,3,RENT,12000.0,PERSONAL,10.75,0.25,5.0,630,No,1,25144
36.0,female,Master,41155.0,14,OWN,15000.0,VENTURE,18.39,0.36,16.0,704,No,0,29613
23.0,male,Bachelor,40207.0,0,RENT,8000.0,EDUCATION,11.01,0.2,3.0,535,Yes,0,17489
37.0,female,Associate,78922.0,11,MORTGAGE,11000.0,PERSONAL,9.91,0.14,16.0,615,Yes,0,30769
